name,varlab
DDAbPeErLANL20200729_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200726_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200722_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200719_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200715_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200712_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200708_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200705_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200701_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200628_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200623_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200621_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200617_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200613_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200610_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200607_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200603_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200531_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200527_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200524_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200520_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200517_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200513_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200510_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200506_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200503_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200429_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDAbPeErLANL20200426_Med1,DayDeaLANL median absolute % error by calendar months and updates
DDPerErrLANL20210926_Med1,DayDeaLANL median % error by calendar months and updates
DDPerErrLANL20210919_Med1,DayDeaLANL median % error by calendar months and updates
DDPerErrLANL20210912_Med1,DayDeaLANL median % error by calendar months and updates
