name,varlab
DDAbPeErIMPE20200604_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200603_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200602_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200601_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200531_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200530_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200529_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200528_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200527_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200526_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200525_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200524_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200523_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200522_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200521_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200520_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200519_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200517_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200516_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200515_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200514_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200513_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200512_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200511_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200510_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200509_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200508_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200507_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200506_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200505_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200504_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200503_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200502_Med1,DayDeaIMPE median absolute % error by calendar months and updates
DDAbPeErIMPE20200501_Med1,DayDeaIMPE median absolute % error by calendar months and updates
