name,varlab
DayDeaMeSmIMPE20210825,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20210825,Daily deaths mean smooth forecast only IMPE
update_date20210825,update date
DayDeaMeRaIMPE20210909,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20210909,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20210909,Daily deaths mean smooth forecast only IMPE
update_date20210909,update date
DayDeaMeRaIMPE20210924,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20210924,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20210924,Daily deaths mean smooth forecast only IMPE
update_date20210924,update date
DayDeaMeRaIMPE20211006,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211006,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211006,Daily deaths mean smooth forecast only IMPE
update_date20211006,update date
DayDeaMeRaIMPE20211021,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211021,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211021,Daily deaths mean smooth forecast only IMPE
update_date20211021,update date
DayDeaMeRaIMPE20211027,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211027,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211027,Daily deaths mean smooth forecast only IMPE
update_date20211027,update date
DayDeaMeRaIMPE20211103,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211103,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211103,Daily deaths mean smooth forecast only IMPE
update_date20211103,update date
DayDeaMeRaIMPE20211115,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211115,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211115,Daily deaths mean smooth forecast only IMPE
update_date20211115,update date
DayDeaMeRaIMPE20211121,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211121,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211121,Daily deaths mean smooth forecast only IMPE
update_date20211121,update date
DayDeaMeRaIMPE20211129,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211129,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211129,Daily deaths mean smooth forecast only IMPE
update_date20211129,update date
DayDeaMeRaIMPE20211205,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211205,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211205,Daily deaths mean smooth forecast only IMPE
update_date20211205,update date
DayDeaMeRaIMPE20211213,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211213,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211213,Daily deaths mean smooth forecast only IMPE
update_date20211213,update date
DayDeaMeRaIMPE20211226,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20211226,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20211226,Daily deaths mean smooth forecast only IMPE
update_date20211226,update date
DayDeaMeRaIMPE20220102,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220102,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220102,Daily deaths mean smooth forecast only IMPE
update_date20220102,update date
DayDeaMeRaIMPE20220120,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220120,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220120,Daily deaths mean smooth forecast only IMPE
update_date20220120,update date
DayDeaMeRaIMPE20220131,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220131,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220131,Daily deaths mean smooth forecast only IMPE
update_date20220131,update date
DayDeaMeRaIMPE20220315,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220315,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220315,Daily deaths mean smooth forecast only IMPE
update_date20220315,update date
DayDeaMeRaIMPE20220530,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220530,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220530,Daily deaths mean smooth forecast only IMPE
update_date20220530,update date
DayDeaMeRaIMPE20220620,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220620,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220620,Daily deaths mean smooth forecast only IMPE
update_date20220620,update date
DayDeaMeRaIMPE20220703,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220703,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220703,Daily deaths mean smooth forecast only IMPE
update_date20220703,update date
DayDeaMeRaIMPE20220712,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220712,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220712,Daily deaths mean smooth forecast only IMPE
update_date20220712,update date
DayDeaMeRaIMPE20220728,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220728,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220728,Daily deaths mean smooth forecast only IMPE
update_date20220728,update date
DayDeaMeRaIMPE20220808,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220808,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220808,Daily deaths mean smooth forecast only IMPE
update_date20220808,update date
DayDeaMeRaIMPE20220901,Daily deaths mean raw IMPE
DayDeaMeSmIMPE20220901,Daily deaths mean smooth IMPE
DayDeaMeFoIMPE20220901,Daily deaths mean smooth forecast only IMPE
update_date20220901,update date
DayDeaMeSmJOHNCMR,Daily deaths smooth mean JOHN CMR
