name,varlab
DayDeaMeSmDELP20220726,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220726,Daily deaths mean smooth forecast only DELP
update_date20220727,update date
DayDeaMeRaDELP20220727,Daily deaths mean raw DELP
DayDeaMeSmDELP20220727,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220727,Daily deaths mean smooth forecast only DELP
update_date20220728,update date
DayDeaMeRaDELP20220728,Daily deaths mean raw DELP
DayDeaMeSmDELP20220728,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220728,Daily deaths mean smooth forecast only DELP
update_date20220729,update date
DayDeaMeRaDELP20220729,Daily deaths mean raw DELP
DayDeaMeSmDELP20220729,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220729,Daily deaths mean smooth forecast only DELP
update_date20220730,update date
DayDeaMeRaDELP20220730,Daily deaths mean raw DELP
DayDeaMeSmDELP20220730,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220730,Daily deaths mean smooth forecast only DELP
update_date20220731,update date
DayDeaMeRaDELP20220731,Daily deaths mean raw DELP
DayDeaMeSmDELP20220731,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220731,Daily deaths mean smooth forecast only DELP
update_date20220801,update date
DayDeaMeRaDELP20220801,Daily deaths mean raw DELP
DayDeaMeSmDELP20220801,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220801,Daily deaths mean smooth forecast only DELP
update_date20220802,update date
DayDeaMeRaDELP20220802,Daily deaths mean raw DELP
DayDeaMeSmDELP20220802,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220802,Daily deaths mean smooth forecast only DELP
update_date20220803,update date
DayDeaMeRaDELP20220803,Daily deaths mean raw DELP
DayDeaMeSmDELP20220803,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220803,Daily deaths mean smooth forecast only DELP
update_date20220804,update date
DayDeaMeRaDELP20220804,Daily deaths mean raw DELP
DayDeaMeSmDELP20220804,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220804,Daily deaths mean smooth forecast only DELP
update_date20220805,update date
DayDeaMeRaDELP20220805,Daily deaths mean raw DELP
DayDeaMeSmDELP20220805,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220805,Daily deaths mean smooth forecast only DELP
update_date20220806,update date
DayDeaMeRaDELP20220806,Daily deaths mean raw DELP
DayDeaMeSmDELP20220806,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220806,Daily deaths mean smooth forecast only DELP
update_date20220807,update date
DayDeaMeRaDELP20220807,Daily deaths mean raw DELP
DayDeaMeSmDELP20220807,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220807,Daily deaths mean smooth forecast only DELP
update_date20220808,update date
DayDeaMeRaDELP20220808,Daily deaths mean raw DELP
DayDeaMeSmDELP20220808,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220808,Daily deaths mean smooth forecast only DELP
update_date20220809,update date
DayDeaMeRaDELP20220809,Daily deaths mean raw DELP
DayDeaMeSmDELP20220809,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220809,Daily deaths mean smooth forecast only DELP
update_date20220810,update date
DayDeaMeRaDELP20220810,Daily deaths mean raw DELP
DayDeaMeSmDELP20220810,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220810,Daily deaths mean smooth forecast only DELP
update_date20220811,update date
DayDeaMeRaDELP20220811,Daily deaths mean raw DELP
DayDeaMeSmDELP20220811,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220811,Daily deaths mean smooth forecast only DELP
update_date20220812,update date
DayDeaMeRaDELP20220812,Daily deaths mean raw DELP
DayDeaMeSmDELP20220812,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220812,Daily deaths mean smooth forecast only DELP
update_date20220813,update date
DayDeaMeRaDELP20220813,Daily deaths mean raw DELP
DayDeaMeSmDELP20220813,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220813,Daily deaths mean smooth forecast only DELP
update_date20220814,update date
DayDeaMeRaDELP20220814,Daily deaths mean raw DELP
DayDeaMeSmDELP20220814,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220814,Daily deaths mean smooth forecast only DELP
update_date20220815,update date
DayDeaMeRaDELP20220815,Daily deaths mean raw DELP
DayDeaMeSmDELP20220815,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220815,Daily deaths mean smooth forecast only DELP
update_date20220816,update date
DayDeaMeRaDELP20220816,Daily deaths mean raw DELP
DayDeaMeSmDELP20220816,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220816,Daily deaths mean smooth forecast only DELP
update_date20220817,update date
DayDeaMeRaDELP20220817,Daily deaths mean raw DELP
DayDeaMeSmDELP20220817,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220817,Daily deaths mean smooth forecast only DELP
update_date20220818,update date
DayDeaMeRaDELP20220818,Daily deaths mean raw DELP
DayDeaMeSmDELP20220818,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220818,Daily deaths mean smooth forecast only DELP
update_date20220819,update date
DayDeaMeRaDELP20220819,Daily deaths mean raw DELP
DayDeaMeSmDELP20220819,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220819,Daily deaths mean smooth forecast only DELP
update_date20220820,update date
DayDeaMeRaDELP20220820,Daily deaths mean raw DELP
DayDeaMeSmDELP20220820,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220820,Daily deaths mean smooth forecast only DELP
update_date20220821,update date
DayDeaMeRaDELP20220821,Daily deaths mean raw DELP
DayDeaMeSmDELP20220821,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220821,Daily deaths mean smooth forecast only DELP
update_date20220822,update date
DayDeaMeRaDELP20220822,Daily deaths mean raw DELP
DayDeaMeSmDELP20220822,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220822,Daily deaths mean smooth forecast only DELP
update_date20220823,update date
DayDeaMeRaDELP20220823,Daily deaths mean raw DELP
DayDeaMeSmDELP20220823,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220823,Daily deaths mean smooth forecast only DELP
update_date20220824,update date
DayDeaMeRaDELP20220824,Daily deaths mean raw DELP
DayDeaMeSmDELP20220824,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220824,Daily deaths mean smooth forecast only DELP
update_date20220825,update date
DayDeaMeRaDELP20220825,Daily deaths mean raw DELP
DayDeaMeSmDELP20220825,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220825,Daily deaths mean smooth forecast only DELP
update_date20220826,update date
DayDeaMeRaDELP20220826,Daily deaths mean raw DELP
DayDeaMeSmDELP20220826,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220826,Daily deaths mean smooth forecast only DELP
update_date20220827,update date
DayDeaMeRaDELP20220827,Daily deaths mean raw DELP
DayDeaMeSmDELP20220827,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220827,Daily deaths mean smooth forecast only DELP
update_date20220828,update date
DayDeaMeRaDELP20220828,Daily deaths mean raw DELP
DayDeaMeSmDELP20220828,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220828,Daily deaths mean smooth forecast only DELP
update_date20220829,update date
DayDeaMeRaDELP20220829,Daily deaths mean raw DELP
DayDeaMeSmDELP20220829,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220829,Daily deaths mean smooth forecast only DELP
update_date20220830,update date
DayDeaMeRaDELP20220830,Daily deaths mean raw DELP
DayDeaMeSmDELP20220830,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220830,Daily deaths mean smooth forecast only DELP
update_date20220831,update date
DayDeaMeRaDELP20220831,Daily deaths mean raw DELP
DayDeaMeSmDELP20220831,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220831,Daily deaths mean smooth forecast only DELP
update_date20220901,update date
DayDeaMeRaDELP20220901,Daily deaths mean raw DELP
DayDeaMeSmDELP20220901,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220901,Daily deaths mean smooth forecast only DELP
update_date20220902,update date
DayDeaMeRaDELP20220902,Daily deaths mean raw DELP
DayDeaMeSmDELP20220902,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220902,Daily deaths mean smooth forecast only DELP
update_date20220903,update date
DayDeaMeRaDELP20220903,Daily deaths mean raw DELP
DayDeaMeSmDELP20220903,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220903,Daily deaths mean smooth forecast only DELP
update_date20220904,update date
DayDeaMeRaDELP20220904,Daily deaths mean raw DELP
DayDeaMeSmDELP20220904,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220904,Daily deaths mean smooth forecast only DELP
update_date20220905,update date
DayDeaMeRaDELP20220905,Daily deaths mean raw DELP
DayDeaMeSmDELP20220905,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220905,Daily deaths mean smooth forecast only DELP
update_date20220906,update date
DayDeaMeRaDELP20220906,Daily deaths mean raw DELP
DayDeaMeSmDELP20220906,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220906,Daily deaths mean smooth forecast only DELP
update_date20220907,update date
DayDeaMeRaDELP20220907,Daily deaths mean raw DELP
DayDeaMeSmDELP20220907,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220907,Daily deaths mean smooth forecast only DELP
update_date20220908,update date
DayDeaMeRaDELP20220908,Daily deaths mean raw DELP
DayDeaMeSmDELP20220908,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220908,Daily deaths mean smooth forecast only DELP
update_date20220909,update date
DayDeaMeRaDELP20220909,Daily deaths mean raw DELP
DayDeaMeSmDELP20220909,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220909,Daily deaths mean smooth forecast only DELP
update_date20220910,update date
DayDeaMeRaDELP20220910,Daily deaths mean raw DELP
DayDeaMeSmDELP20220910,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220910,Daily deaths mean smooth forecast only DELP
update_date20220911,update date
DayDeaMeRaDELP20220911,Daily deaths mean raw DELP
DayDeaMeSmDELP20220911,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220911,Daily deaths mean smooth forecast only DELP
update_date20220912,update date
DayDeaMeRaDELP20220912,Daily deaths mean raw DELP
DayDeaMeSmDELP20220912,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220912,Daily deaths mean smooth forecast only DELP
update_date20220913,update date
DayDeaMeRaDELP20220913,Daily deaths mean raw DELP
DayDeaMeSmDELP20220913,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220913,Daily deaths mean smooth forecast only DELP
update_date20220914,update date
DayDeaMeRaDELP20220914,Daily deaths mean raw DELP
DayDeaMeSmDELP20220914,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220914,Daily deaths mean smooth forecast only DELP
DayDeaMeSmJOHNCMR,Daily deaths smooth mean JOHN CMR
